ISMN,annee_sortie,arrangeur,artiste,collection,compositeur,description,duree,edition,genre,instrumentation,niveau,partie_euro,ref_editeur,sous_titre,style,titre,url
,2021,,,,Carol Brittin Chambers,"Beautifully written and a great piece for expressive playing, Carol Brittin Chambers’ Where the Waters Meet takes this wonderful folk tune and gives it new life.",,Excelcia Music Publishing,,Concert Band,3.5,False,EXCRCB2106,"(O Waly, Waly)",,Where the Waters Meet,https://www.musicshopeurope.fr/where-the-waters-meet-excrcb2106?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d20050
,2021,,,,Joshua Hobbs,"And More is one of those works that will inspire your musicians all on its own. Beautifully written and full of opportunities for expressive playing, composer Joshua Hobbs’ new work is perfect for any program.",,Excelcia Music Publishing,,Concert Band,3.5,False,EXCRCB2105,,,And More,https://www.musicshopeurope.fr/and-more-excrcb2105?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d20050
,2021,,,,Sean O'Loughlin,Day of Infamy fits perfectly on any concert commemorating our heroes. Sean O'Loughlin’s dramatic writing jumps off the page!,,Excelcia Music Publishing,,Concert Band,3.5,False,EXCRCB2104,,,Day of Infamy,https://www.musicshopeurope.fr/day-of-infamy-excrcb2104?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d20050
,2021,,,,Tyler Arcari,"Written to commemorate the life of a young woman tragically taken too soon, The Angels Call is inspired by the 3-note Ship bell figure played at football games. Using original music as well as the well-known hymn It is Well With My Soul and folk song Loch Lomond, this one will tug at the heartstrings.",,Excelcia Music Publishing,,Concert Band,3.5,False,EXCRCB2103,,,The Angels Call,https://www.musicshopeurope.fr/the-angels-call-excrcb2103?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d20050
,2020,,,,Carol Brittin Chambers,"Kalos Eidos is a delightfully programmatic work, meant to musically portray the characteristics of a Kaleidoscope. Carol envisions colors and patterns, masterfully representing them for the modern concert band.",,Excelcia Music Publishing,,Concert Band,3.5,False,EXCRCB2008,,,Kalos Eidos,https://www.musicshopeurope.fr/kalos-eidos-excrcb2008
,,,,,Carl David,,,Faber Music,,Concert Band,,,FAB0571562302,,,Landscapes. Wind band,https://www.musicshopeurope.fr/landscapes-wind-band-fab0571562302?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d20075
,,,,,Benjamin Britten,,,Faber Music,,Concert Band,,False,FAB0571561179,,,Building of the House. Wind band,https://www.musicshopeurope.fr/building-of-the-house-wind-band-fab0571561179?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d20075
,,,,,Malcolm Arnold,,,Faber Music,,Concert Band,,False,FAB0571557600,,,Four Cornish Dances. Wind band,https://www.musicshopeurope.fr/four-cornish-dances-wind-band-fab0571557600?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d20075
,,,,,Nigel Hess,"New York - or to be more precise, Manhattan. For anyone who is familiar with this bizarre and wonderful city, here is a ‘picture’ that needs no explanation. For those not yet hooked this is a foretaste of things to come! This piece forms the final movement of 'East Coast Pictures', commissioned by the British Youth Wind Orchestra with funds from the National Westminster Bank plc. It is a suite of three short",,Faber Music,,Concert Band,,False,FAB0571519415,,,New York. Wind band,https://www.musicshopeurope.fr/new-york-wind-band-fab0571519415?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d20075
9790230009812,2010,,,Fentone Band Collection,Robert Buckley,"L’oiseau-tonnerre (thunderbird, en anglais) est une créature légendaire, commune plusieurs cultures amérindiennes. Il est le plus puissant des esprits. On raconte que lorsqu’il déploie ses ailes, le tonnerre éclate et la foudre jaillit de ses yeux. Thunderbird explore l’univers des tonalités majeure et mineure dans une trame d’une grande richesse rythmique et mélodique. Un véritable coup de foudre musical !",00:02:55,Fentone Music,Marche de concert,Orchestre d'Harmonie,3.0,True,F 981-010,,,Thunderbird,https://www.musicshopeurope.fr/thunderbird-f%20981--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d20075
9790230009782,2010,,,Fentone Band Collection,Rob Wiffin,"Comme le reggae ou le sòn, le calypso est le miroir de la société antillaise, sa pulsation vitale et son me. De retour d’une tournée Sainte-Lucie, Rob Wiffin, s’est attelé l’écriture d’un calypso personnel, auquel il a donné le titre de  St Lucia Calypso , en hommage cette magnifique île des Cara bes. On y retrouve toute la quintessence de cette musique aux rythmes souples et chaloupés : lumière, gaîté et rêves",00:02:50,Fentone Music,Musique légère originale,Orchestre d'Harmonie,4.0,True,F 978-010,,,St Lucia Calypso,https://www.musicshopeurope.fr/st-lucia-calypso-f%20978--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d20075
9790230009720,2008,,,Fentone Band Collection - Concert Band (Grade 3 - 4),Robert Buckley,"Pacifica  est un résumé musical des paysages traversés par le compositeur alors qu’il se déplaçait le long de la côte ouest de Vancouver San Francisco. La musique entre dans une autre dimension et prend de la hauteur. Nous suivons un aigle en vol. Le soleil se lève, un banc de dauphins joue dans les vagues (la mélodie se promène dans l’orchestre). L’aigle plane au-dessus d’un séquoia géant (solo de clarinette),",00:04:45,Fentone Music,Pièce de concert,Concert Band/Harmonie and Clarinet Solo,3.0,True,F 972-010,,,Pacifica,https://www.musicshopeurope.fr/pacifica-f%20972--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d20075
9790230000482,2009,,,Fentone Band Collection - Concert Band (Grade 3 - 4),Robert Buckley,"December  was inspired by the holiday season in Canada. It reflects the sounds, the sights, and the moods of that magical time of year.  December  starts off joyfully with a playful theme of celebration. This leads into an icy, reverent, winter solstice theme. Then there is a further development of the original joyful theme and a jubilant build to the finish.  December  can be performed with or without the optional",00:06:00,Fentone Music,,Concert Band and Mixed Choir,3.0,,F 971-050,,,December,https://www.musicshopeurope.fr/december-f%20971--050?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d20075
9790230009713,2009,,,Fentone Band Collection - Concert Band (Grade 3 - 4),Robert Buckley,"December  was inspired by the holiday season in Canada. It reflects the sounds, the sights, and the moods of that magical time of year.  December  starts off joyfully with a playful theme of celebration. This leads into an icy, reverent, winter solstice theme. Then there is a further development of the original joyful theme and a jubilant build to the finish.  December  can be performed with or without the optional",00:06:00,Fentone Music,,Orchestre d'Harmonie,3.0,True,F 971-010,,,December,https://www.musicshopeurope.fr/december-f%20971--010?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d20075
,2023,,,,William Owens,,,Excelcia Music Publishing,,Concert Band,3.0,False,EXCRCB2407,,,All Things Wondrous,https://www.musicshopeurope.fr/all-things-wondrous-excrcb2407?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d20075
,2023,,,,Robert Sheldon,"If a traditional march could be called “fresh and new!” The Golden Panther March would check every box. Composer Robert Sheldon has given us a wonderful new march in 6/8 that has all the calling cards of a traditional style march, perfect for contest & festival performance, with all of the modern charm we have come to love from this beloved composer. As well-suited to a concert opener as it is to an enthusiastic",,Excelcia Music Publishing,,Concert Band,3.5,False,EXCRCB2310,,,Golden Panther March,https://www.musicshopeurope.fr/golden-panther-march-excrcb2310?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d20075
,2023,,,,Carol Brittin Chambers,"True to Carol Brittin Chambers’ personality, Fearless has all the masterful compositional techniques that we have come to love and expect. Exciting from start to finish, this work for concert band has a lot to chew on, with a wonderful message too!",,Excelcia Music Publishing,,Concert Band,3.5,False,EXCRCB2309,,,Fearless,https://www.musicshopeurope.fr/fearless-excrcb2309?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d20075
,2023,,,,Laura Estes,"Written for her mom, composer Laura Estes creates a charming and emotional tribute in Changing Currents. As educators, we can apply so much to this work utilizing its title and material, there is a lot to teach in this one. We know you will love this new work by Laura!",,Excelcia Music Publishing,,Concert Band,3.5,False,EXCRCB2308,,,Changing Currents,https://www.musicshopeurope.fr/changing-currents-excrcb2308?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d20075
,2023,,,,Tyler Arcari,"This re-envisioning of Composer/Arranger Tyler Arcari’s widely successful small ensemble works of the same name puts a modern twist on timeless music. Set up in a small 3-movmenet suite, Sea Shanty Saga is the type of work that will stand the test of time. A roaring 6/8 first movement leads to a breathtakingly haunting second movement and concludes with a fiery mash of two popular shanties. Completely new, yet old at",,Excelcia Music Publishing,,Concert Band,3.0,False,EXCRCB2307,(A Miniature Suite for Concert Band),,Sea Shanty Saga,https://www.musicshopeurope.fr/sea-shanty-saga-excrcb2307?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d20075
,2023,,,,Matthew R. Putnam,"This wonderful new work for the Holiday Concert is a clever arrangement of The Holly and the Ivy, The Cherry Tree Carol, Greensleeves and O Christmas Tree. Arranger Matthew R. Putnam knows how to make your band sound great!",,Excelcia Music Publishing,,Concert Band,3.0,False,EXCRCB2306,,,The Hanging of the Greens,https://www.musicshopeurope.fr/the-hanging-of-the-greens-excrcb2306?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d20075
