ISMN,annee_sortie,arrangeur,artiste,collection,compositeur,description,duree,edition,genre,instrumentation,niveau,partie_euro,ref_editeur,sous_titre,style,titre,url
,2006,Paul Murtha,,Young Concert Band,Harry Gregson-Williams,"This movie brings the classic tale by C.S. Lewis to the big screen in spectacular fashion, and is destined to become the next great fantasy epic. The sweeping soundtrack by Harry Gregson-Williams is captured beautifully in thispowerful medley for band by Paul Murtha.",,Hal Leonard,"TV, Film, Comédie musicale",Orchestre d'Harmonie,3.0,True,HL04001020,"The Lion, The Witch and the Wardrobe",Film/TV,Music from the Chronicles of Narnia,https://www.musicshopeurope.fr/music-from-the-chronicles-of-narnia-hl04001020
,2009,John Moss,,Young Concert Band,"Elmer Bernstein,Randy Newman","Featuring the acting talents of Chevy Chase, Steve Martin and Martin Short, this wildly entertaining movie from 1986 has proven itself to be a family favorite year after year. Certainly the songs by Randy Newman and score by ElmerBernstein contribute greatly to its humor and charm. Includes: Main Title, Ballad of the Three Amigos, My Little Buttercup and Blue Shadows on the Trail.",00:05:30,Hal Leonard,"TV, Film, Comédie musicale",Orchestre d'Harmonie,3.0,True,HL04001167,,,Highlights from Three Amigos!,https://www.musicshopeurope.fr/highlights-from-three-amigos-hl04001167
,2010,Richard L. Saucedo,,Young Concert Band,,"Taking a stately lyric approach to this well-known English carol, Richard Saucedo has crafted a unique and rewarding setting with beautiful melodic lines and lush harmonies. Includes a section for optional recorders for an addedspecial touch.",00:03:25,Hal Leonard,Pièce de concert,Orchestre d'Harmonie,3.0,True,HL04001257,Traditional English Melody,,Coventry Carol,https://www.musicshopeurope.fr/coventry-carol-hl04001257
,2001,,,MusicWorks Grade 2,Douglas Akey,"Here is an exciting new work for younger groups written entirely using a single tempo. The opening unison melody is used as a focal point which is developed and expanded throughout. Douglas Akey uses layers of sound, active percussion writing and even a section of canonic development in this fresh-sounding gem perfect for contest or festivals. Includes audio performance track that can accessed online using the unique",,Hal Leonard,,Concert Band,2.0,False,HL04001898,,Concours,Fire Dance,https://www.musicshopeurope.fr/fire-dance-hl04001898?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35900
,2000,,,MusicWorks Grade 1,Paul Murtha,"Here is the perfect first march for your beginning band! Using solid scoring techniques, Forward March! features strong melodic writing with easy counterlines, a short percussion break, a trio melody for clarinets, and a strong full band finish.",,Hal Leonard,Marche,Concert Band,1.0,False,HL04001864,,,Forward March,https://www.musicshopeurope.fr/forward-march-hl04001864?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35900
,2000,,,MusicWorks Grade 1,Michael Sweeney,"Rarely does a grade 1 composition achieve the level of sophistication and daring found in this new work by Michael Sweeney. Dark and ominous sounds are heard at the beginning with Oriental hints and percussive effects. Harmonically adventurous throughout, this is sure to be an exciting and rewarding piece for beginning players.",,Hal Leonard,,Concert Band,1.0,False,HL04001862,,,Year of the dragon,https://www.musicshopeurope.fr/year-of-the-dragon-hl04001862?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35900
,2000,,,MusicWorks Grade 2,Jay Bocook,Here is a terrific new easy overture from Jay Bocook written in two contrasting tempos. The slow opening section weaves a texture of striking harmonies and graceful melodic lines. The fast section is introduced by a bold trumpet statement and there is a hint of Appalachian folk music as the composition builds to a lively finish.,,Hal Leonard,,Concert Band,2.0,False,HL04001860,,,Gap Creek,https://www.musicshopeurope.fr/gap-creek-hl04001860?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35900
,2000,,,MusicWorks Grade 3,Michael Sweeney,"True hope is swift, and flies with swallow's wings - from Shakespeare's Richard III. This dramatic new work from Michael Sweeney is a multi-styled piece written in a through-composed fashion. Developing through pensive opening sonorities, a driving main theme, and a slow section featuring a haunting alto sax solo, the piece ultimately builds to a climatic brass statement. A rewarding and moving composition.",,Hal Leonard,,Concert Band,3.0,False,HL04001851,,,On the Wings of Swallows,https://www.musicshopeurope.fr/on-the-wings-of-swallows-hl04001851?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35900
,2000,,,Hal Leonard Concert Band Series,Leroy Anderson,"For the band with a mature clarinet section, here is a rollicking extravaganza that will leave the audience breathless. No one does entertaining program music like Leroy Anderson and this one is a real winner.",,Hal Leonard,Musique légère originale,Concert Band,4.0,False,HL04001844,,,Clarinet Candy,https://www.musicshopeurope.fr/clarinet-candy-hl04001844?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35900
,2000,,,Eric Whitacre Concert Band,Eric Whitacre,"The piece that helped launch Eric Whitacre's career in wind band composing! In this highly programmatic work, Eric transforms a story from American folklore of a supernatural locomotive that roars throughout the Western U.S. Rich in special effects and unique compositional techniques, this dynamic piece creates vivid aural images as the train leaves the station and passes through a varied landscape.",,BCM International,"TV, Film, Comédie musicale",Concert Band,,False,HL04001838,from Ghost Train Trilogy,Concert,Ghost Train Movement I,https://www.musicshopeurope.fr/ghost-train-movement-i-hl04001838?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35900
,2000,Paul Lavender,,Hal Leonard Concert Band Series,John Williams,,,Hal Leonard,"TV, Film, Comédie musicale",Concert Band,4.0,False,HL04001826,,,John Williams: Four Symphonic Themes,https://www.musicshopeurope.fr/john-williams-four-symphonic-themes-hl04001826?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35900
,1999,John Wasson,,Hal Leonard Concert Band Series,,"John Wasson gives this timeless holiday carol a full blown symphonic treatment in this creative and masterful setting for mature ensembles. With wide-ranging style changes and surprising twists and turns, this is a guaranteed highlight of any holiday concert! Recorded by the Dallas Wind Symphony, Jerry Junkin conducting from the album Horns for the Holidays on the Reference Recordings label.",,Hal Leonard,,Orchestre d'Harmonie,4.0,True,HL04001824,,,Jingle Bells Fantasy,https://www.musicshopeurope.fr/jingle-bells-fantasy-hl04001824?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35900
,1999,,,MusicWorks Grade 3,,John Moss brings us this exquisite musical panorama that celebrates life with its many moods and emotions.  His command of the symphonic language and his unique talent to create musical atmospheres is apparent in this dramatic setting for the concert or festival stage.,,Hal Leonard,Pièce de concert,Concert Band,3.0,False,HL04001814,,Festival,Symphonic Celebration,https://www.musicshopeurope.fr/symphonic-celebration-hl04001814?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35900
,1999,James Kessler,,Hal Leonard Concert Band Series,,"1999 marks the 100th anniversary of this American songwriter's birth.  Hal Leonard is pleased to release this symphonic setting of some of his most treasured songs, superbly arranged by James Kessler.  Includes: Georgia On My Mind, Heart And Soul, Lazy River, Skylark, and Star Dust.",,Hal Leonard,,Concert Band,4.0,False,HL04001783,,Afro-Américain,Hoagy Carmichael: An American Classic,https://www.musicshopeurope.fr/hoagy-carmichael-an-american-classic-hl04001783?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35900
,1998,Carmen Dragon,,Hal Leonard Concert Band Series,William Steffe,"With a similar approach to his famous America, The Beautiful, Carmen Dragon's arrangement of this beloved American hymn is considered to be one of the most dramatic and effective versions ever produced. In this new edition, optional choral and string parts are now available, making this a superb and memorable finale for a multi-group concert.",,Hal Leonard,,Concert Band,4.0,False,HL04001777,,Afro-Américain,The Battle Hymn of the Republic,https://www.musicshopeurope.fr/the-battle-hymn-of-the-republic-hl04001777?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35900
,1998,Richard L. Saucedo,,MusicWorks Grade 2,,"Richard has arranged three distinctively different carols from the Celtic folk tradition and combined them into a stunning medley for concert band. Includes: Deck the Hall, Love Came Down at Christmas and Wexford Carol.",,Hal Leonard,,Concert Band,2.0,False,HL04001759,,Irlandais,A Celtic Christmas,https://www.musicshopeurope.fr/a-celtic-christmas-hl04001759?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35900
,2009,Paul Murtha,,Young Concert Band,,"From the video game screen to your concert stage, here's a blockbuster medley for band that features sturdy rock classics from the '70s. Includes: Hit Me with Your Best Shot (Pat Benatar), Barracuda (Heart), Paranoid (BlackSabbath), Rock and Roll All Nite (Kiss).",00:03:55,Hal Leonard,Pop & rock,Orchestre d'Harmonie,3.0,True,HL04001165,,Rock,Legends of Rock!,https://www.musicshopeurope.fr/legends-of-rock-hl04001165
,2010,Jay Bocook,,Young Concert Band,Stephen Schwartz,"Featured most recently on the hit TV series Glee, here is a dynamic arrangement of the stunning production number from the Broadway musical Wicked. Sure to be a crowd favorite!",00:02:10,Hal Leonard,"TV, Film, Comédie musicale",Orchestre d'Harmonie,3.0,True,HL04001251,From the Broadway Musical Wicked,Broadway,Defying Gravity (from Wicked),https://www.musicshopeurope.fr/defying-gravity-from-wicked-hl04001251
,1996,James Curnow,,Hal Leonard Concert Band Series,John Williams,The Olympic Fanfare and Theme from the 1984 Los Angeles Olympics by John Williams and arranged by James Curnow.,,Hal Leonard,"TV, Film, Comédie musicale",Concert Band,4.0,False,HL04001652,,Film/TV,Olympic Fanfare and Theme,https://www.musicshopeurope.fr/olympic-fanfare-and-theme-hl04001652
,2003,Chip Davis,Mannheim Steamroller,Mannheim Steamroller Cncrt Bd,,"Grade 3-4 From the latest holiday offering by Mannheim Steamroller, here is a high-powered rock version of the Hallelujah Chorus from Handel's Messiah.",,Hal Leonard,,Concert Band,3.5,False,HL04002133,,,Hallelujah,https://www.musicshopeurope.fr/hallelujah-hl04002133?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35925
,2003,Jay Bocook,,Hal Leonard Concert Band Series,John Williams,(Feature for Alto Sax and Concert Band). Haunting and captivating describe John Williams' score to this hit movie featuring Leonardo DiCaprio and Tom Hanks. The music features an alto sax soloist and a wide variety of unique percussion and scoring devices. This superb arrangement includes the most striking musical themes from the soundtrack in a marvelous concert setting.,,Cherry Lane Music Company,"TV, Film, Comédie musicale",Concert Band,4.0,False,HL04002131,,Film/TV,Catch me if you can,https://www.musicshopeurope.fr/catch-me-if-you-can-hl04002131?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35925
,2003,,,MusicWorks Grade 3,Richard L. Saucedo,"Richard makes full use of the sonic possibilities of the contemporary symphonic band in this exciting work. Through skillful use of layering rhythmic patterns and harmonic structures, a series of emotional and dramatic building sections is created. Short melodic solos are included for alto sax, flute, horn, and trumpet. Requires a strong percussion section (3 mallet parts) and optional parts are included for",,Hal Leonard,,Concert Band,3.0,False,HL04002121,,,Spirit of the Falcon,https://www.musicshopeurope.fr/spirit-of-the-falcon-hl04002121?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35925
,2003,John Moss,,MusicWorks Grade 2,,"John Moss has created a marvelous setting for young players with this carefully researched group of dance pieces from the Renaissance period. With distinctive percussion writing and modal harmonies, the unique flavor of this music will complement any musical program. Includes: I. Basse Danse (Susato), II. Volte (Praetorius), and III. The King's Pavane. (4:05)",,Hal Leonard,,Concert Band,2.0,False,HL04002108,,,Three Renaissance Dances,https://www.musicshopeurope.fr/three-renaissance-dances-hl04002108?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35925
,2003,,,MusicWorks Grade 2,Michael Sweeney,"This amazing work opens with the sounds of distant villages as their drumming echoes through the African rain forests (or school gymnasium). As the players return to their normal seats in the band, the various elements of this composition gradually come together in a joyous unified celebration. Thoroughly researched to include authentic African patterns, Michael Sweeney has created a stunningly effective work that is",,Hal Leonard,,Concert Band,2.0,False,HL04002106,,Concert,Distant Thunder of the Sacred Forest,https://www.musicshopeurope.fr/distant-thunder-of-the-sacred-forest-hl04002106?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35925
,2003,,,MusicWorks Grade 2,Ted Ricketts,"Written in two main sections, this work opens with a lament featuring a melodic woodwind melody in a slow minor setting. The fast jubilation that follows includes a driving and rhythmic theme that is traded between the brass and woodwind sections. Expertly scored for younger ensembles, this will be easy to learn and exciting to perform. (2:35)",,Hal Leonard,,Concert Band,2.0,False,HL04002104,,,Lament and Jubilation,https://www.musicshopeurope.fr/lament-and-jubilation-hl04002104?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35925
,2003,,,MusicWorks Grade 4,Jay Bocook,"Commissioned by the Gamma Eta chapter of Phi Mu Alpha, at Furman University, Greenville, SC, this impressive work is built around two chorale themes and a recurring fanfare. After the boldly stated opening, a bright allegro developmental section becomes increasingly more intense until a dramatic cadence is reached. At this point, antiphonal brass (3 trumpets, 2 trombones) soar above the ensemble and play a grandiose",,Hal Leonard,,Concert Band,4.0,False,HL04002094,,,Fanfare and Hymn of Brotherhood,https://www.musicshopeurope.fr/fanfare-and-hymn-of-brotherhood-hl04002094?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35925
,2003,,,MusicWorks Grade 3,Douglas Akey,"You'll hear the flavor of traditional Irish sounds along with contemporary concert band scoring in this rich and exciting work from Douglas Akey. The 8th note remains a constant thread as the pieces weaves through rapid time signature changes, lilting melodies, and driving rhythmic patterns. The slower middle section features a flowing horn melody and richly scored accompaniment figures. An accelerando and modulation",,Hal Leonard,,Concert Band,3.0,False,HL04002079,,,Tales of the Emerald Isle,https://www.musicshopeurope.fr/tales-of-the-emerald-isle-hl04002079?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35925
,2003,,,MusicWorks Grade 1,Douglas Akey,"This single movement/single tempo composition is sure to make any beginning group sound good. Even at this easy level, Douglas Akey has created an impressive-sounding and musically varied setting. (2:20)",,Hal Leonard,,Concert Band,1.0,False,HL04002077,,,Entry of the Nobles,https://www.musicshopeurope.fr/entry-of-the-nobles-hl04002077?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35925
,2002,Richard L. Saucedo,,MusicWorks Grade 2,,"Introduce your young players to this important composer with Richard Saucedo's richly scored adaptation of the moving Finale from Mahler's Symphony No. 3. Perfect for reinforcing the musical concepts of ensemble blend, phrasing and chorale-style playing.",,Hal Leonard,,Concert Band,2.0,False,HL04002039,,,Finale to Symphony No. 3,https://www.musicshopeurope.fr/finale-to-symphony-no-3-hl04002039?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35925
,2003,Mac Huff,Lee Ann Rimes,Hal Leonard Concert Band Series,,,,Hal Leonard,,Concert Band,4.0,False,HL04002029,,,Light the Fire Within,https://www.musicshopeurope.fr/light-the-fire-within-hl04002029?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35925
,2002,,,MusicWorks Grade 4,Jay Bocook,"Premiered at Pearl Harbor, this new work from Jay Bocook is a musical remembrance of that fateful day that launched our country into WWII. Opening with a beautiful and flowing melody featuring the woodwinds, the day begins with a lone bugler but with ominous undertones foretelling the chaos to follow. The attack is depicted using inventive scoring textures, dissonances and percussion. In the final segment, the",,Hal Leonard,,Concert Band,4.0,False,HL04002027,"(December 7, 1941)",,At Dawn They Slept,https://www.musicshopeurope.fr/at-dawn-they-slept-hl04002027?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35925
,2003,,,BandQuest,Adolphus Hailstork,"This piece is a contemporary adaptation of the traditional spiritual, Wade in the Water incorporating blues scales, mixed meters, and extended phrases. BandQuest®, an exciting series of new music and accompanying curricula for band, is a program published by the American Composers Forum. The series was started as a response to feedback from music educators that there is a pressing need for new, fresh band music. The",,American Composers Forum,,Concert Band,3.0,False,HL04002017,BandQuest Series,Concert,New Wade 'n Water,https://www.musicshopeurope.fr/new-wade-n-water-hl04002017?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35925
,2010,Paul Murtha,,Young Concert Band,,"Including the popular swing hits Flip, Flop and Fly: Rock This Town and Jump, Jive and Wail, here is an entertaining medley for band that will have everyone dancing in the aisles. Paul Murtha has skillfully adapted this fun, jazzystyle for the concert stage.",00:03:25,Hal Leonard,Jazz,Orchestre d'Harmonie,3.0,True,HL04001245,,,"Jump, Jive an' Swing",https://www.musicshopeurope.fr/jump-jive-an-swing-hl04001245
,1996,Eric Osterling,,Discovery Plus Concert Band,John Williams,"This very easy setting of the John Williams' 1984 Olympic theme is designed to help beginning bands sound full, even with incomplete instrumentation.",,Hal Leonard,,Concert Band,2.0,False,HL04001634,,Concert,Olympic Fanfare and Theme,https://www.musicshopeurope.fr/olympic-fanfare-and-theme-hl04001634
,2005,,,MusicWorks Grade 4,Michael Sweeney,"Unleash your percussion section and let the full ensemble do some rumbling themselves on this masterful and unusual work from Michael Sweeney. Commissioned by the Pratt, Kansas High School Band, the composition explores that state's tumultuous storms across the plains, as well as emotional and civil storms from the early days of statehood. Filled with bold statements and unparalleled rhythmic vitality (including a",,Hal Leonard,Pièce de concert,Concert Band,4.0,False,HL04002377,,Concert,Rumble on the High Plains,https://www.musicshopeurope.fr/rumble-on-the-high-plains-hl04002377?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35950
,2005,,,MusicWorks Grade 4,Samuel R. Hazo,"A tour de force of exotic sounds and emotional design, this major work from Samuel Hazo will leave your audiences breathless. Based on the hauntingly beautiful Sunayama, this composition tells a story of the inner conflict of a Japanese girl who falls in love with an American. She is torn between a life with him in America and her longing for the culture of her childhood. From time to time she plays a music box given",,Hal Leonard,Musique traditionnelle,Concert Band,4.0,True,HL04002375,,Japonais,Fantasy On A Japanese Folk Song,https://www.musicshopeurope.fr/fantasy-on-a-japanese-folk-song-hl04002375?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35950
,2005,John Moss,,MusicWorks Grade 3,Giovanni Pierluigi da Palestrina,"Hymns by Giovanni de Palestrina pre-date those of Bach by over a century and incorporate the great polyphonic tradition of Renaissance writing. The compositions used in this suite are from a collection published in 1589 titled Hymns of the Entire Year, and incorporate antiphonal choral effects that lend themselves particularly well to instrumental settings. John Moss uses richly contrasting tone colors and textures",,Hal Leonard,,Concert Band,3.0,False,HL04002361,,,Palestrina Suite,https://www.musicshopeurope.fr/palestrina-suite-hl04002361?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35950
,2005,,,MusicWorks Grade 5,Richard L. Saucedo,"Written as a follow up to Richard's popular composition Windsprints, this high-energy work takes the sonorities and technical possibilities of the wind band to new levels. Includes important passages for piano, woodwinds and brass. Exciting as an opener or encore! (2:40)",,Hal Leonard,,Concert Band,5.0,False,HL04002357,,,Whirlwind(s),https://www.musicshopeurope.fr/whirlwind-s-hl04002357?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35950
,2005,Paul Murtha,,MusicWorks Grade 1,,"This miniature suite of Appalachian favorites includes Black Is the Color of My True Love's Hair, Sourwood Mountain and Simple Gifts. Even at this easy level, Paul Murtha has skillfully combined a mixture of musical styles in an arrangement that is well-paced and attainable by beginning bands. (2:30)",,Hal Leonard,,Concert Band,1.0,False,HL04002349,,Folk,Appalachian Suite,https://www.musicshopeurope.fr/appalachian-suite-hl04002349?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35950
,2005,Chip Davis,Mannheim Steamroller,Mannheim Steamroller Cncrt Bd,,"The lead-off tune from the new Mannheim Steamroller CD Christmas Celebration is the perfect opener for any winter or holiday concert. The brass fanfare in the beginning gives way to a driving Mannheim groove combining original themes with quotes from Deck the Halls, Hallelujah Chorus and Joy to the World. Festive and powerful!",,Mannheim Steamroller,Musique contemporaine,Concert Band,3.5,False,HL04002345,,,Celebration,https://www.musicshopeurope.fr/celebration-hl04002345?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35950
,2005,Chip Davis,Mannheim Steamroller,Mannheim Steamroller Cncrt Bd,,"From the Mannheim Steamroller CD Christmas Extraordinaire, here is a captivating setting of this traditional Scottish favorite. The varied orchestration includes a beautifully elongated melody, a flugelhorn solo and an ending with optional audience sing-along.",,Mannheim Steamroller,Musique contemporaine,Concert Band,3.5,False,HL04002341,,,Auld Lang Syne,https://www.musicshopeurope.fr/auld-lang-syne-hl04002341?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35950
,2005,,,MusicWorks Grade 1,Eric Osterling,"Easy marches that sound authentic and still work with beginners are hard to find. Here is a gem from Eric Osterling that works great even with small bands with incomplete instrumentation. With catchy melodies and repetitive rhythmic patterns, this one is easy to learn and is perfect for contest or concert use. Dur: 1:30",,Hal Leonard,Marche,Concert Band,1.0,False,HL04002333,,,Gateway March,https://www.musicshopeurope.fr/gateway-march-hl04002333?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35950
,2005,,,MusicWorks Grade 3,Michael Sweeney,"This work dramatically depicts moods and images from the historic Lewis & Clark Expedition two hundred years ago. As their corps of discovery encountered wilderness, mountains and native peoples, journals were meticulously kept documenting their adventures for all time. Movements include: St. Charles, To the Unknown, Mandan Village, Reflection and The Bitterroots. The score features historical notes and performance",00:08:00,Hal Leonard,,Orchestre d'Harmonie,3.0,True,HL04002320,,,Wilderness Scenes (from The Journal of Discovery),https://www.musicshopeurope.fr/wilderness-scenes-from-the-journal-of-discovery-hl04002320?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35950
,2005,James Kessler,,Hal Leonard Concert Band Series,Harold Arlen,"Truly an American treasure, composer Harold Arlen will be the subject of a centennial celebration in 2005. This magnificent medley for symphonic band features some of his all-time favorite tunes. Includes: Come Rain or Come Shine, Get Happy, It's Only a Paper Moon, Stormy Weather and That Old Black Magic.",00:04:45,Hal Leonard,,Orchestre d'Harmonie,4.0,True,HL04002314,,,A Tribute to Harold Arlen,https://www.musicshopeurope.fr/a-tribute-to-harold-arlen-hl04002314?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35950
,2005,Paul Lavender,,Concert Band Professional,John Williams,"In the classic World War II motion picture Midway (1976), John Williams created one of the most riveting and powerful marches ever heard on the silver screen. This authentic edition brings all the energy and excitement of thiscomposition to the wind band format. Performance time - ca. 4:00",00:04:00,Hal Leonard,"TV, Film, Comédie musicale",Orchestre d'Harmonie,5.0,True,HL04002306,,,Midway March,https://www.musicshopeurope.fr/midway-march-hl04002306?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35950
,2004,Paul Lavender,,Concert Band Professional,John Williams,"One of Mr. Williams' most requested titles from his distinguished career in film music, this jaunty march is skillfully conceived with tuneful strains, rousingly aggressive brass writing and superb orchestration. Performance time- ca. 5:15",,Hal Leonard,"TV, Film, Comédie musicale",Concert Band,5.0,False,HL04002294,,Film/TV,March from 1941,https://www.musicshopeurope.fr/march-from-1941-hl04002294?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35950
,2004,Chip Davis,Mannheim Steamroller,Mannheim Steamroller Cncrt Bd,,"Grade 3-4 This interesting and unique version by Mannheim Steamroller, adapted from Tchaikovsky's Dance of the Sugar Plum Fairies, is funky yet tastefully sophisticated (as only Mannheim Steamroller can do!). Classical charm with a contemporary attitude!",,Mannheim Steamroller,,Concert Band,3.5,False,HL04002279,,,Faeries fromThe Nutcracker,https://www.musicshopeurope.fr/faeries-fromthe-nutcracker-hl04002279?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d35950
