ISMN,annee_sortie,arrangeur,artiste,collection,compositeur,description,duree,edition,genre,instrumentation,niveau,partie_euro,ref_editeur,sous_titre,style,titre,url
,,Gosling Mol,,,W. Rimmer,,,Molenaar Edition,,Concert Band,4.0,True,MOL010794060,Suite,,Three Days,https://www.musicshopeurope.fr/three-days-mol010794060?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23275
,,W. Maas,,,Ch. Williams,,,Molenaar Edition,,Concert Band,3.0,True,MOL010717030,,,The Dream of Olwen,https://www.musicshopeurope.fr/the-dream-of-olwen-mol010717030
,,,,,Piet van Mever,,,Molenaar Edition,,Orchestre d'Harmonie,3.0,True,MOL010747020,Koraal Met Voor- en Tussenspel,,"Wachet Auf, Ruft Uns Die Stimme",https://www.musicshopeurope.fr/wachet-auf-ruft-uns-die-stimme-mol010747020
,,,,,Cor Kee,,,Molenaar Edition,,Concert Band,3.0,True,MOL010838060,Opgedragen Aan Ons Kon.Gezin,,Rondino Maremma,https://www.musicshopeurope.fr/rondino-maremma-mol010838060?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23300
,,,,,Johan F. Pala,,,Molenaar Edition,,Concert Band,3.0,True,MOL010837060,Ouverture/Overture,,Krakow,https://www.musicshopeurope.fr/krakow-mol010837060?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23300
,,A. den Arend,,,Jules Massenet,,,Molenaar Edition,,Concert Band,6.0,True,MOL010836080,Divertissement,,Les Erinnyes,https://www.musicshopeurope.fr/les-erinnyes-mol010836080?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23300
,,,,,H. Strategier,,,Molenaar Edition,,Concert Band,5.0,True,MOL010802080,Solo for Clarinet and Band,,Triptiek,https://www.musicshopeurope.fr/triptiek-mol010802080?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23275
,,,,,A. den Arend,,,Molenaar Edition,,Concert Band,,True,MOL010835050,,,Valentine Snow Suite,https://www.musicshopeurope.fr/valentine-snow-suite-mol010835050?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23300
,,,,,M.J. Cerfontaine,,,Molenaar Edition,,Concert Band,1.0,True,MOL010834050,Ouverture/Overture,,Heliantus,https://www.musicshopeurope.fr/heliantus-mol010834050?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23300
,, Venendaal,,, Coleridge,,,Molenaar Edition,,Concert Band,5.0,True,MOL010833080,,,Petite Suite de Concert,https://www.musicshopeurope.fr/petite-suite-de-concert-mol010833080?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23300
,,,,,Alfred Delbecq,,,Molenaar Edition,,Concert Band,1.0,True,MOL010832030,Fantaisie,,Frederique,https://www.musicshopeurope.fr/frederique-mol010832030?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23300
,,G. Balay,,,Alexander Glazunov,,,Molenaar Edition,,Concert Band,6.0,True,MOL010831090,,,Ouverture Solennelle,https://www.musicshopeurope.fr/ouverture-solennelle-mol010831090?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23300
,,Gosling Mol,,,Arthur Sullivan,,,Molenaar Edition,,Concert Band,4.0,True,MOL010830060,Ouverture/Overture,,H.M.S. 'Pinafore',https://www.musicshopeurope.fr/h-m-s-pinafore-mol010830060?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23300
,,Gosling Mol,,,E. Ball,,,Molenaar Edition,,Concert Band,4.0,True,MOL010829060,Suite,,Contest Day,https://www.musicshopeurope.fr/contest-day-mol010829060?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23300
,,,,,Meindert Boekel,,,Molenaar Edition,,Concert Band,,True,MOL010828070,Ouverture/Overture,,Grand Canon Du Verdon,https://www.musicshopeurope.fr/grand-canon-du-verdon-mol010828070?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23300
,,,,,J. Harvey,,,Molenaar Edition,,Concert Band,,True,MOL010827060,Korte Stukken,,Short Pieces,https://www.musicshopeurope.fr/short-pieces-mol010827060?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23300
,,,,,Michel-Richard Delalande,,,Molenaar Edition,,Concert Band,2.0,True,MOL010826050,,,Symphonie Sur Les Noels,https://www.musicshopeurope.fr/symphonie-sur-les-noels-mol010826050?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23300
,, Boddingto,,,Arthur Sullivan,,,Molenaar Edition,,Concert Band,,True,MOL010746020,Angelus/Onward Chr.Soldiers Angelus/Onward Christian Soldiers/Crimond,,Three Hymn Tunes/Crimond,https://www.musicshopeurope.fr/three-hymn-tunes-3-crimond-mol010746020
,,Frans van Diepenbeek,,,J. Wisse,,,Molenaar Edition,,Concert Band,5.0,True,MOL010781070,,,Variations on a Fanfare,https://www.musicshopeurope.fr/variations-on-a-fanfare-mol010781070
,,,,,Meindert Boekel,,,Molenaar Edition,,Concert Band,5.0,True,MOL010866070,,,Valerius Suite,https://www.musicshopeurope.fr/valerius-suite-mol010866070?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23325
,,,,,G. Duijck,,,Molenaar Edition,,Concert Band,,True,MOL010865050,Poeme Symphonique,,Genoveva,https://www.musicshopeurope.fr/genoveva-mol010865050?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23325
,,Jan Molenaar,,,Harold L. Walters,,,Molenaar Edition,,Concert Band,3.0,True,MOL010864020,Novelty,,Bossa Nova,https://www.musicshopeurope.fr/bossa-nova-mol010864020?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23325
,,Jan de Rooy,,,Georg Friedrich Händel,,,Molenaar Edition,,Concert Band,3.0,True,MOL010862030,,,Where Ever You Walk,https://www.musicshopeurope.fr/where-ever-you-walk-mol010862030?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23325
,,Piet de Rooy,,,Edward MacDowell,,,Molenaar Edition,,Orchestre d'Harmonie,2.0,True,MOL010860030,"Solo For Trumpet, Euphonium, Trombone or Bass Tuba and Band",,To A Wild Rose,https://www.musicshopeurope.fr/to-a-wild-rose-mol010860030?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23325
,,Piet Stalmeier,,,Pyotr Ilyich Tchaikovsky,,,Molenaar Edition,,Concert Band,6.0,True,MOL010859090,Opus 45,,Capriccio Italien,https://www.musicshopeurope.fr/capriccio-italien-mol010859090?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23325
,,,,,L. Blaauw,,,Molenaar Edition,,Concert Band,,True,MOL010858030,,,Oud Hollandse Liederen,https://www.musicshopeurope.fr/oud-hollandse-liederen-mol010858030?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23325
,,,,,A. den Arend,,,Molenaar Edition,,Concert Band,4.0,True,MOL010856060,for (Bass) Tuba and Band,,Concertino,https://www.musicshopeurope.fr/concertino-mol010856060?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23325
,,,,,Jos Moerenhout,,,Molenaar Edition,,Concert Band,4.0,True,MOL010855060,,,Prelude and Rondo,https://www.musicshopeurope.fr/prelude-and-rondo-mol010855060?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23325
,,A. Molenschot,,,Franz Liszt,,,Molenaar Edition,,Orchestre d'Harmonie,6.0,True,MOL010853070,,,Rhapsodie Hongroise No. 2,https://www.musicshopeurope.fr/rhapsodie-hongroise-no-2-mol010853070?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23325
,, Jaroc,,,Pyotr Ilyich Tchaikovsky,,,Molenaar Edition,,Orchestre d'Harmonie,5.0,True,MOL010852070,,,Slavische Mars,https://www.musicshopeurope.fr/slavische-mars-mol010852070?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23325
,,,,,P. Seeger,,,Molenaar Edition,,Concert Band,,True,MOL010851060,,,Aus Kastilien,https://www.musicshopeurope.fr/aus-kastilien-mol010851060?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23325
,,,,,Piet Bisselink,,,Molenaar Edition,,Concert Band,3.0,True,MOL010850050,Wals,,Late Rozen,https://www.musicshopeurope.fr/late-rozen-mol010850050?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23325
,,Gosling Mol,,,Isaac Albéniz,,,Molenaar Edition,,Concert Band,3.0,True,MOL010849030,,,Tango,https://www.musicshopeurope.fr/tango-mol010849030?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23325
,,,,,A. den Arend,,,Molenaar Edition,,Concert Band,1.0,True,MOL010780050,Little Suite On Old Folk Tunes,,Old England,https://www.musicshopeurope.fr/old-england-mol010780050
,,,,,Gerard Boedijn,,,Molenaar Edition,,Concert Band,3.0,True,MOL010896050,Ouverture/Overture,,Ivanhoe,https://www.musicshopeurope.fr/ivanhoe-mol010896050?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23350
,,,,,H. Tropper,,,Molenaar Edition,,Concert Band,3.0,True,MOL010895030,,,Lipizzaner Trab,https://www.musicshopeurope.fr/lipizzaner-trab-mol010895030?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23350
,,Edmond Jonghmans,,, Weber,,,Molenaar Edition,,Concert Band,6.0,True,MOL010894080,Overture De L'Opera,,Oberon,https://www.musicshopeurope.fr/oberon-mol010894080?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23350
,,Johan F. Pala,,,P. Zwyssig,,,Molenaar Edition,,Concert Band,2.0,True,MOL010893020,Volkslied van Zwitserland,,National Anthem of Switzerland,https://www.musicshopeurope.fr/national-anthem-of-switzerland-mol010893020?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23350
,,Jack Ham,,,W. Rimmer,,,Molenaar Edition,,Concert Band,,True,MOL010891060,Suite,,A Rustic Holiday,https://www.musicshopeurope.fr/a-rustic-holiday-mol010891060?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23350
,,Jan de Rooy,,,F. Seymour,,,Molenaar Edition,,Concert Band,4.0,True,MOL010890050,Fantasie,,Early One Morning,https://www.musicshopeurope.fr/early-one-morning-mol010890050?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23350
,,,,,Robert Clerisse,,,Molenaar Edition,,Concert Band,3.0,True,MOL010889060,,,Ritournelles D'Antan,https://www.musicshopeurope.fr/ritournelles-d-antan-mol010889060?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23350
,,,,,Pi Scheffer,,,Molenaar Edition,,Concert Band,4.0,True,MOL010888070,Ouverture/Overture,,Man in the Moon,https://www.musicshopeurope.fr/man-in-the-moon-mol010888070?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23350
,,,,,Cor Kee,,,Molenaar Edition,,Concert Band,2.0,True,MOL010887060,,,Capricieuse Recreaties,https://www.musicshopeurope.fr/capricieuse-recreaties-mol010887060?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23350
,,,,,Laurent Delbecq,,,Molenaar Edition,,Concert Band,1.0,True,MOL010886030,Ouverture/Overture,,Caravelle,https://www.musicshopeurope.fr/caravelle-mol010886030?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23350
,,,,,F.H. Schorer,,,Molenaar Edition,,Concert Band,,True,MOL010885080,Suite In 4 Delen,,Eindhoven Suite,https://www.musicshopeurope.fr/eindhoven-suite-mol010885080?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23350
,,,,,L. Blaauw,,,Molenaar Edition,,Concert Band,1.0,True,MOL010884030,,,2e Serie Kerstliederen,https://www.musicshopeurope.fr/2e-serie-kerstliederen-mol010884030?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23350
,,,,,D. Wright,,,Molenaar Edition,,Concert Band,5.0,True,MOL010882060,,,Overture for an Epic Occasion,https://www.musicshopeurope.fr/overture-for-an-epic-occasion-mol010882060?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23350
,,,,,P. Desprey,,,Molenaar Edition,,Concert Band,5.0,True,MOL010881070,Suite,,Le Petit Monde de Cathy,https://www.musicshopeurope.fr/le-petit-monde-de-cathy-mol010881070?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23350
,,Jos Moerenhout,,,Marcel Peeters,,,Molenaar Edition,,Concert Band,6.0,True,MOL010879090,,,Modale Suite,https://www.musicshopeurope.fr/modale-suite-mol010879090?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23350
,,R. Beaumez,,,Richard Wagner,,,Molenaar Edition,,Concert Band,4.0,True,MOL010934060,Huldigingsmars,,Marche Triomphale,https://www.musicshopeurope.fr/marche-triomphale-mol010934060?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23375
,,,,,S. Cardillo,,,Molenaar Edition,Œuvre solo et Orchestre,Orchestre d'Harmonie,3.0,True,MOL010932030,Solo For Bass Tuba or Trombone,,"Catari, Catari",https://www.musicshopeurope.fr/catari-catari-mol010932030?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23375
,,,,,P. Haenni,,,Molenaar Edition,,Concert Band,,True,MOL010929020,,,Bam Boo Lah,https://www.musicshopeurope.fr/bam-boo-lah-mol010929020?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23375
,,Désiré Dondeyne,,, Catel,,,Molenaar Edition,,Concert Band,5.0,True,MOL010927060,,,Overture en Ut,https://www.musicshopeurope.fr/overture-en-ut-mol010927060?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23375
,,Otto Zurmühle,,, Scassola,,,Molenaar Edition,,Concert Band,6.0,True,MOL010925080,Poeme Symphonique,,Le Retour D'Ulysse,https://www.musicshopeurope.fr/le-retour-d-ulysse-mol010925080?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23375
,,,,,Jacques Offenbach,,,Molenaar Edition,,Orchestre d'Harmonie,,True,MOL010924070,,,La Belle Helene,https://www.musicshopeurope.fr/la-belle-helene-mol010924070?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23375
,,,,,Désiré Dondeyne,,,Molenaar Edition,,Concert Band,,True,MOL010923070,,,Ouverture Pour un Festival,https://www.musicshopeurope.fr/ouverture-pour-un-festival-mol010923070?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23375
,,W. Maas,,,F. Thome,,,Molenaar Edition,,Concert Band,2.0,True,MOL010922030,Romance,,Simple Aveu,https://www.musicshopeurope.fr/simple-aveu-mol010922030?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23375
,,J. Th. Rooy,,,Johan Halvorsen,,,Molenaar Edition,,Concert Band,4.0,True,MOL010921030,,,Entry of the Bojares,https://www.musicshopeurope.fr/entry-of-the-bojares-mol010921030?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23375
,,,,,Albert Häberling,,,Molenaar Edition,,Concert Band,5.0,True,MOL010919060,,,Uster Suite,https://www.musicshopeurope.fr/uster-suite-mol010919060?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23375
,,,,,Hans Felix Husadel,,,Molenaar Edition,,Concert Band,1.0,True,MOL010918030,,,Partita Musical,https://www.musicshopeurope.fr/partita-musical-mol010918030?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23375
,,Cor Mellema,,,Wolfgang Amadeus Mozart,,,Molenaar Edition,,Concert Band,5.0,True,MOL010916080,,,Fantasia / Kv 608,https://www.musicshopeurope.fr/fantasia-3-kv-608-mol010916080?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23375
,,Cor Mellema,,,Johannes Brahms,,,Molenaar Edition,,Concert Band,6.0,True,MOL010912070,,,Akademische Fest Ouverture,https://www.musicshopeurope.fr/akademische-fest-ouverture-mol010912070?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23375
,,,,,J. Harvey,,,Molenaar Edition,,Concert Band,,True,MOL010911050,,,Little Suite,https://www.musicshopeurope.fr/little-suite-mol010911050?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23375
,,Piet van Mever,,,Jean Sibelius,,,Molenaar Edition,Musique légère originale,Concert Band,5.0,False,MOL010909070,,,Ballade En Alla Marcia,https://www.musicshopeurope.fr/ballade-en-alla-marcia-mol010909070?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23375
,,Rocus van Yperen,,,Cor de Groot,,,Molenaar Edition,,Concert Band,4.0,True,MOL010908060,,,Marche Heroique,https://www.musicshopeurope.fr/marche-heroique-mol010908060?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23375
,,,,,Cor Kee,,,Molenaar Edition,,Concert Band,3.0,True,MOL010838060,Opgedragen Aan Ons Kon.Gezin,,Rondino Maremma,https://www.musicshopeurope.fr/rondino-maremma-mol010838060
,,Cor Mellema,,,W. Rimmer,,,Molenaar Edition,,Concert Band,3.0,True,MOL010966060,Fantasia,,The Ancient Mariner,https://www.musicshopeurope.fr/the-ancient-mariner-mol010966060?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23400
,,,,,H. Strategier,,,Molenaar Edition,,Concert Band and Choir [opt.],5.0,True,MOL010965080,(Latijn),,Psalmus 150,https://www.musicshopeurope.fr/psalmus-150-mol010965080?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23400
,,Henk van Lijnschooten,,,J. Rosas,,,Molenaar Edition,,Concert Band,,True,MOL010964050,,,Sobre Las Olas,https://www.musicshopeurope.fr/sobre-las-olas-mol010964050?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23400
,,,,,Gerard Boedijn,,,Molenaar Edition,,Concert Band,3.0,True,MOL010963080,Opus 182,,Sonatine,https://www.musicshopeurope.fr/sonatine-mol010963080?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23400
,,Piet de Rooy,,,A. Govaert,,,Molenaar Edition,,Concert Band,2.0,True,MOL010961050,Fantasie,,Soiree d' Automne aux Ardennes,https://www.musicshopeurope.fr/soiree-d-automne-aux-ardennes-mol010961050?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23400
,,,,,Jos Moerenhout,,,Molenaar Edition,,Concert Band,5.0,True,MOL010960070,,,Lente,https://www.musicshopeurope.fr/lente-mol010960070?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23400
,,,,,J. Harvey,,,Molenaar Edition,,Concert Band,,True,MOL010960060,Ouverture/Overture,,First Acquaintance,https://www.musicshopeurope.fr/first-acquaintance-mol010960060?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23400
,,,,,P. Creston,,,Molenaar Edition,,Concert Band,6.0,True,MOL010959080,,,Legend,https://www.musicshopeurope.fr/legend-mol010959080?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23400
,,,,,Albert Thiry,,,Molenaar Edition,,Concert Band,3.0,True,MOL010958060,,,Trois Pieces Breves,https://www.musicshopeurope.fr/trois-pieces-breves-mol010958060?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23400
,,,,,J. Werkman,,,Molenaar Edition,,Concert Band,2.0,True,MOL010958030,,,Gretha Wals,https://www.musicshopeurope.fr/gretha-wals-mol010958030?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d23400
