ISMN,annee_sortie,arrangeur,artiste,collection,compositeur,description,duree,edition,genre,instrumentation,niveau,partie_euro,ref_editeur,sous_titre,style,titre,url
,,,,,Jérôme Naulais,,,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR22027,"Flexi-Band [8 Parts] Piano, Guitar, Percussion, Drum Set optional",,Mexican Hat Dance,https://www.musicshopeurope.fr/mexican-hat-dance-emr22027?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18775
,,,,,Norman Tailor,,,Editions Marc Reift,,Orchestre d'Harmonie,,True,EMR1958C,,,Keep On Smiling (Clarinet Solo),https://www.musicshopeurope.fr/keep-on-smiling-clarinet-solo-emr1958c
,,Jérôme Naulais,,,David Andrews,,00:03:30,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.0,True,EMR26883,,,Martial Prelude,https://www.musicshopeurope.fr/martial-prelude-emr26883?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18800
,,Jérôme Naulais,,,David Andrews,,00:03:30,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.0,True,EMR26874,,,Martial Prelude,https://www.musicshopeurope.fr/martial-prelude-emr26874?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18800
,,Jérôme Naulais,,,John Glenesk Mortimer,,00:02:30,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.0,True,EMR26857,,,Manhattan Rag,https://www.musicshopeurope.fr/manhattan-rag-emr26857?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18800
,,Jérôme Naulais,,,Gordon Macduff,,00:03:00,Editions Marc Reift,,Concert Band/Harmonie and Piano,2.5,True,EMR26840,,,Irish Rhapsody,https://www.musicshopeurope.fr/irish-rhapsody-emr26840?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18800
,,Jérôme Naulais,,,Ted Barclay,,00:02:45,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.5,True,EMR26832,,,Happy Days,https://www.musicshopeurope.fr/happy-days-emr26832?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18800
,,Jérôme Naulais,,,Ted Barclay,,00:02:45,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.5,True,EMR26823,,,Happy Days,https://www.musicshopeurope.fr/happy-days-emr26823?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18800
,,Jérôme Naulais,,,David Andrews,,00:05:00,Editions Marc Reift,,Concert Band/Harmonie and Piano,2.5,True,EMR26815,,,Gospel Spirit,https://www.musicshopeurope.fr/gospel-spirit-emr26815?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18800
,,Jérôme Naulais,,,David Andrews,,00:05:00,Editions Marc Reift,,Concert Band/Harmonie and Piano,2.5,True,EMR26806,,,Gospel Spirit,https://www.musicshopeurope.fr/gospel-spirit-emr26806?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18800
,,Jérôme Naulais,,,Ted Barclay,,00:02:30,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.0,True,EMR26798,,,Good Times,https://www.musicshopeurope.fr/good-times-emr26798?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18800
,,Jérôme Naulais,,,Ted Barclay,,00:02:30,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.0,True,EMR26789,,,Good Times,https://www.musicshopeurope.fr/good-times-emr26789?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18800
,,Jérôme Naulais,,,Ted Barclay,,00:02:30,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.0,True,EMR26781,,,Golden March,https://www.musicshopeurope.fr/golden-march-emr26781?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18800
,,Jérôme Naulais,,,Ted Barclay,,,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR26764,"Flexi-Band [4 Parts] Piano / Guitar, Bass Guitar, Drums, Percussion [optional]",,Golden Bells,https://www.musicshopeurope.fr/golden-bells-emr26764?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18800
,,Jérôme Naulais,,,Ted Barclay,,,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR26755,"Flexi-Band [5 Parts] Piano / Guitar, Bass Guitar, Drums, Percussion [optional]",,Golden Bells,https://www.musicshopeurope.fr/golden-bells-emr26755?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18800
,,,,,Jérôme Naulais,,,Editions Marc Reift,,Orchestre d'Harmonie,2.0,True,EMR26739,"Flexi-Band [5 Parts] Piano / Guitar, Bass Guitar, Drums, Percussion [optional]",,Blue Dream,https://www.musicshopeurope.fr/blue-dream-emr26739?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18800
,,Jérôme Naulais,,,Carlos Montana,,,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR26730,"Flexi-Band [4 Parts] Piano / Guitar, Bass Guitar, Drums, Percussion [optional]",,Free Time,https://www.musicshopeurope.fr/free-time-emr26730?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18800
,,,,,Reinhold Glière,,,Editions Marc Reift,,Orchestre d'Harmonie,,True,EMR1976,,,Russian Sailors Dance,https://www.musicshopeurope.fr/russian-sailors-dance-emr1976
,,Jérôme Naulais,,,Georg Philipp Telemann,,,Editions Marc Reift,,Concert Band,2.5,True,EMR21823,Die Freude / Joy,,La Réjouissance,https://www.musicshopeurope.fr/la-r%c3%a9jouissance-emr21823
,,Jérôme Naulais,,,Ted Barclay,,00:02:30,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.0,True,EMR28111,,,Slava,https://www.musicshopeurope.fr/slava-emr28111?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18825
,,Jérôme Naulais,,,Ted Barclay,,00:02:30,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.0,True,EMR28102,,,Slava,https://www.musicshopeurope.fr/slava-emr28102?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18825
,,,,,Jérôme Naulais,,00:02:30,Editions Marc Reift,,Concert Band/Harmonie and Piano,2.0,True,EMR28094,,,Siberia,https://www.musicshopeurope.fr/siberia-emr28094?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18825
,,,,,Jérôme Naulais,,00:02:30,Editions Marc Reift,,Concert Band/Harmonie and Piano,2.0,True,EMR28085,,,Siberia,https://www.musicshopeurope.fr/siberia-emr28085?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18825
,,Jérôme Naulais,,,Ted Barclay,,00:02:30,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.0,True,EMR28077,,,Royal March,https://www.musicshopeurope.fr/royal-march-emr28077?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18825
,,Jérôme Naulais,,,Ted Barclay,,00:02:30,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.0,True,EMR28068,,,Royal March,https://www.musicshopeurope.fr/royal-march-emr28068?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18825
,,Jérôme Naulais,,,Scott Joplin,,00:02:15,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.0,True,EMR28060,,,Rosebud March,https://www.musicshopeurope.fr/rosebud-march-emr28060?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18825
,,Jérôme Naulais,,,Scott Joplin,,00:02:15,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.0,True,EMR28051,,,Rosebud March,https://www.musicshopeurope.fr/rosebud-march-emr28051?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18825
,,Jérôme Naulais,,,Carlos Montana,,00:04:15,Editions Marc Reift,,Concert Band/Harmonie and Piano,2.0,True,EMR28043,,,Romantic,https://www.musicshopeurope.fr/romantic-emr28043?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18825
,,Jérôme Naulais,,,Carlos Montana,,00:04:15,Editions Marc Reift,,Concert Band/Harmonie and Piano,2.0,True,EMR28034,,,Romantic,https://www.musicshopeurope.fr/romantic-emr28034?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18825
,,Jérôme Naulais,,,Ted Barclay,,00:03:00,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.0,True,EMR28009,,,Puszta Great Plains,https://www.musicshopeurope.fr/puszta-great-plains-emr28009?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18825
,,Jérôme Naulais,,,Ted Barclay,,00:03:00,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.0,True,EMR28000,,,Puszta Great Plains,https://www.musicshopeurope.fr/puszta-great-plains-emr28000?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18825
,,,,,Jérôme Naulais,,00:03:00,Editions Marc Reift,,Concert Band/Harmonie and Piano,2.0,True,EMR26985,,,Rodeo Drive,https://www.musicshopeurope.fr/rodeo-drive-emr26985?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18825
,,,,,Jérôme Naulais,,00:03:00,Editions Marc Reift,,Concert Band/Harmonie and Piano,2.0,True,EMR26976,,,Rodeo Drive,https://www.musicshopeurope.fr/rodeo-drive-emr26976?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18825
,,Jérôme Naulais,,,,,,Editions Marc Reift,,Concert Band,3.0,True,EMR21819,,,La Cucaracha,https://www.musicshopeurope.fr/la-cucaracha-emr21819
,,,,,Dennis Armitage,,00:03:00,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.0,True,EMR26120,,,Twilight Tango,https://www.musicshopeurope.fr/twilight-tango-emr26120
,,,,,,,00:20:32,Editions Marc Reift,,Concert Band,2.0,False,EMR34497,,,My First Concert Volume 3,https://www.musicshopeurope.fr/my-first-concert-volume-3-emr34497?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18850
,,,,,Jérôme Naulais,,00:14:41,Editions Marc Reift,,Concert Band,2.0,False,EMR34496,,,My First Concert Volume 2,https://www.musicshopeurope.fr/my-first-concert-volume-2-emr34496?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18850
,,,,,Jérôme Naulais,,00:17:00,Editions Marc Reift,,Concert Band,2.0,False,EMR34495,,,My First Concert Volume 1,https://www.musicshopeurope.fr/my-first-concert-volume-1-emr34495?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18850
,,Michal Worek,,,Jerry Goldsmith,,00:04:30,Editions Marc Reift,,Concert Band,4.0,False,EMR32778,,,Explorers,https://www.musicshopeurope.fr/explorers-emr32778?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18850
,,Darrol Barry,,,Lalo Schifrin,,00:05:40,Editions Marc Reift,"TV, Film, Comédie musicale",Concert Band,3.0,False,EMR32542,,,Kelly's Heroes,https://www.musicshopeurope.fr/kelly-s-heroes-emr32542?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18850
,,,,,Miklos Rozsa,,,Editions Marc Reift,,Orchestre d'Harmonie,4.0,True,EMR3239,,,Sodom And Gomorrah,https://www.musicshopeurope.fr/sodom-and-gomorrah-emr3239?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18850
,,,,,George Clinton,,,Editions Marc Reift,,Orchestre d'Harmonie,4.0,True,EMR3238,,,Austin's Theme,https://www.musicshopeurope.fr/austin-s-theme-emr3238?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18850
,,,,,,,,Editions Marc Reift,,Concert Band and Clarinet Solo,4.0,True,EMR31020,,,Play the 1st Clarinet,https://www.musicshopeurope.fr/play-the-1st-clarinet-emr31020?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18850
,,,,,Marcel Saurer,,,Editions Marc Reift,,Orchestre d'Harmonie,3.0,True,EMR3053,,,Tarantella Trapanese,https://www.musicshopeurope.fr/tarantella-trapanese-emr3053?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18850
,,Thomas,,,Pettis,,,Editions Marc Reift,,Concert Band,4.0,True,EMR3016,,,Bugle Call Rag,https://www.musicshopeurope.fr/bugle-call-rag-emr3016?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18850
,,,,,Jerry Lordan,,,Editions Marc Reift,,Orchestre d'Harmonie,,True,EMR2995,,,Apache,https://www.musicshopeurope.fr/apache-emr2995?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18850
,,Jérôme Naulais,,,Jeffrey Agrell,,00:03:45,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.0,True,EMR28247,,,Gospel Time,https://www.musicshopeurope.fr/gospel-time-emr28247?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18850
,,Jérôme Naulais,,,Peter King,,00:03:00,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.0,True,EMR28230,,,Westminster March,https://www.musicshopeurope.fr/westminster-march-emr28230?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18850
,,Jérôme Naulais,,,Peter King,,00:03:00,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.0,True,EMR28221,,,Westminster March,https://www.musicshopeurope.fr/westminster-march-emr28221?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18850
,,,,,Dennis Armitage,,00:03:00,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.0,True,EMR26118,,,Latin Flavour,https://www.musicshopeurope.fr/latin-flavour-emr26118
,,Jérôme Naulais,,,David Andrews,,00:03:30,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.0,True,EMR26883,,,Martial Prelude,https://www.musicshopeurope.fr/martial-prelude-emr26883
,,,,,Marc Reift,,00:03:15,Editions Marc Reift,,Concert Band,3.0,False,EMR42006,,,Romantic Evening,https://www.musicshopeurope.fr/romantic-evening-emr42006?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18875
,,,,,Oliver Waespi,,00:03:29,Editions Marc Reift,,Concert Band,4.0,False,EMR42005,,,The 6th Continent,https://www.musicshopeurope.fr/the-6th-continent-emr42005?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18875
,,,,,Jean-Michel Germanier,,00:02:42,Editions Marc Reift,,Concert Band,4.0,False,EMR42004,,,Americas In Dancing Moods,https://www.musicshopeurope.fr/americas-in-dancing-moods-emr42004?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18875
,,,,,Bertrand Moren,,00:02:12,Editions Marc Reift,,Concert Band,4.0,False,EMR42003,,,Africa Land Of Contrasts,https://www.musicshopeurope.fr/africa-land-of-contrasts-emr42003?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18875
,,,,,Cédric Vergere,,00:02:00,Editions Marc Reift,,Concert Band,4.0,False,EMR42002,,,Voice Of Didgeridoo,https://www.musicshopeurope.fr/voice-of-didgeridoo-emr42002?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18875
,,,,,Gilles Rocha,,00:02:09,Editions Marc Reift,,Concert Band,4.0,False,EMR42001,,,Shogun,https://www.musicshopeurope.fr/shogun-emr42001?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18875
,,Jean-Michel Germanier,,,Jean-Raphaël Fontannaz,,00:02:15,Editions Marc Reift,,Concert Band,4.0,False,EMR42000,,,Napoleon's Old Guard Song And Balkan Rush,https://www.musicshopeurope.fr/napoleon-s-old-guard-song-and-balkan-rush-emr42000?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18875
,,,,,Bertrand Moren,,,Editions Marc Reift,,Orchestre d'Harmonie,4.0,True,EMR3681,,,Broadway Nights (4 Cornets & 3 Trombones Solo),https://www.musicshopeurope.fr/broadway-nights-4-cornets-1-3-trombones-solo-emr3681?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18875
,,,,,,,00:24:00,Editions Marc Reift,,Concert Band,3.0,False,EMR34587,,,My Concert Pieces Volume 7,https://www.musicshopeurope.fr/my-concert-pieces-volume-7-emr34587?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18875
,,,,,,,00:22:00,Editions Marc Reift,,Concert Band,3.0,False,EMR34586,,,My Concert Pieces Volume 6,https://www.musicshopeurope.fr/my-concert-pieces-volume-6-emr34586?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18875
,,,,,,,00:17:00,Editions Marc Reift,,Concert Band,3.0,False,EMR34585,,,My Concert Pieces Volume 5,https://www.musicshopeurope.fr/my-concert-pieces-volume-5-emr34585?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18875
,,,,,,,00:20:00,Editions Marc Reift,,Concert Band,3.0,False,EMR34584,,,My Concert Pieces Volume 4,https://www.musicshopeurope.fr/my-concert-pieces-volume-4-emr34584?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18875
,,,,,,,00:20:00,Editions Marc Reift,,Concert Band,3.0,False,EMR34583,,,My Concert Pieces Volume 3,https://www.musicshopeurope.fr/my-concert-pieces-volume-3-emr34583?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18875
,,,,,,,00:19:00,Editions Marc Reift,,Concert Band,3.0,False,EMR34582,,,My Concert Pieces Volume 2,https://www.musicshopeurope.fr/my-concert-pieces-volume-2-emr34582?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18875
,,Jérôme Naulais,,,David Andrews,,00:03:30,Editions Marc Reift,,Concert Band/Harmonie and Piano,3.0,True,EMR26874,,,Martial Prelude,https://www.musicshopeurope.fr/martial-prelude-emr26874
,,Jérôme Naulais,,,Luiz Bonfa,,00:04:08,Editions Marc Reift,Classique,Concert Band,3.0,False,EMR42038,From the Movie: Orfeu Negro,,Manha De Carnaval,https://www.musicshopeurope.fr/manha-de-carnaval-emr42038?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18900
,,,,,Jérôme Naulais,,00:03:46,Editions Marc Reift,,Concert Band,3.0,False,EMR42037,,,Top In Town,https://www.musicshopeurope.fr/top-in-town-emr42037?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18900
,,,,,Jirka Kadlec,,00:05:55,Editions Marc Reift,,Orchestre d'Harmonie et Solo,3.0,False,EMR42035,,,Greetings From Italy,https://www.musicshopeurope.fr/greetings-from-italy-emr42035?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18900
,,,,,Géo-Pierre Moren,,00:04:33,Editions Marc Reift,,Concert Band,4.0,False,EMR42033,,,13 Etoiles,https://www.musicshopeurope.fr/13-etoiles-emr42033?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18900
,,Jérôme Naulais,,,Jerome Kern,,00:03:39,Editions Marc Reift,,Concert Band,3.0,False,EMR42032,,,The Song Is You,https://www.musicshopeurope.fr/the-song-is-you-emr42032?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18900
,,Michal Worek,,,Ennio Morricone,,00:02:28,Editions Marc Reift,,Concert Band,2.0,False,EMR42030,,,Tema d'Amore,https://www.musicshopeurope.fr/tema-d-amore-emr42030?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18900
,,Karel Chudy,,,Clinton Shorter,,00:08:14,Editions Marc Reift,,Concert Band,4.0,False,EMR42029,,,Pompeii,https://www.musicshopeurope.fr/pompeii-emr42029?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18900
,,Michal Worek,,,John Powell,,00:08:51,Editions Marc Reift,,Concert Band,4.0,False,EMR42027,,,Evolution,https://www.musicshopeurope.fr/evolution-emr42027?returnurl=%2fpartitions%2fband%2forchestre-d-harmonie%2ftype%2520de%2520produit%3dconducteur%2520-15%3d%2520parties%2f%3fsort%3dmarketable%2bfrom_desc%26count%3d18900
